fips_n	geoid	countyname	religion	civic	charitable	fraternal	union	bridging	voteage	local	state	federal	politicalacts	linking	ethnic	ethnichpn	education	incomeequal	employ	genderincome	language	commu	nonelder	bonding	socialcap
33007	"0500000US33007"	"Coos County, New Hampshire"	0.08101159	0.07063332	0.3462604	0.30111524	0.29382715	0.21856955	0.66004676	0.22181855	0.1255022	0.07500366	0.28301886	0.273078	0.9287448	0.9539001	0.5570265	0.5251142	0.4982699	0.103679955	0.86587846	0.90609175	0.99897754	0.70418704	1.1958346
33009	"0500000US33009"	"Grafton County, New Hampshire"	0.059679966	0.10866666	0.18559557	0.18773234	0.21481481	0.15129787	0.6353062	0.17873469	0.077999525	0.05691962	0.2119013	0.23217227	0.8486162	0.92748165	0.7189409	0.47260273	0.60553634	0.05723661	0.9212935	0.9375442	0.9996733	0.72099173	1.1044619
33011	"0500000US33011"	"Hillsborough County, New Hampshire"	0.01479627	0.10866666	0.30886427	0.32713756	0.39259258	0.23041147	0.5405621	0.13644136	0.04264707	0.09125743	0.24383163	0.21094792	0.78972393	0.8109257	0.6384929	0.53196347	0.6482122	0.13800669	0.8665262	0.94557333	0.9999435	0.7077075	1.1490669
33013	"0500000US33013"	"Merrimack County, New Hampshire"	0.025410788	0.10866666	0.50138503	0.32527882	0.54814816	0.3017779	0.6054589	0.18237771	0.15238218	0.0725171	0.4528302	0.29311323	0.89542997	0.9373816	0.66700613	0.520548	0.627451	0.043185413	0.9441838	0.9372333	0.9998257	0.73024946	1.3251406
33015	"0500000US33015"	"Rockingham County, New Hampshire"	0.015486188	0.09779999	0.5734072	0.30669144	0.745679	0.34781277	0.58551896	0.15886448	0.049252693	0.09481241	0.40203193	0.2580961	0.8933441	0.919734	0.6354379	0.5502283	0.65282583	0.103111684	0.931926	0.932704	0.9999179	0.73547	1.3413789
33017	"0500000US33017"	"Strafford County, New Hampshire"	0.01982394	0.10866666	0.37811634	0.32527882	0.39012346	0.24440184	0.62131035	0.17169356	0.08218502	0.11854111	0.61538464	0.32182294	0.85461324	0.93077517	0.71995926	0.5045662	0.61476356	0.07350618	0.92654145	0.93955487	0.9998186	0.7293443	1.2955691
33019	"0500000US33019"	"Sullivan County, New Hampshire"	0.04873059	0.06519999	0.54293627	0.31040892	0.4	0.27345514	0.6267869	0.22474661	0.045310535	0.041874368	0.2670537	0.24115442	0.92446077	0.95362425	0.62321794	0.543379	0.6343714	0.082286716	0.9702873	0.9251536	0.99927914	0.7395622	1.2541717
34001	"0500000US34001"	"Atlantic County, New Jersey"	0.03155655	0.10866666	0.42797783	0.2788104	0.5185185	0.27310598	0.49142417	0.1968257	0.08415792	0.07307688	0.40638608	0.25037414	0.302719	0.46387327	0.67922604	0.456621	0.52479815	0.11838186	0.7531273	0.85230887	0.9999033	0.57232875	1.0958089
34003	"0500000US34003"	"Bergen County, New Jersey"	0.02500012	0.10866666	0.5567867	0.28996283	0.7259259	0.34126845	0.43825367	0.18195069	0.05173461	0.055250805	0.52249634	0.24993722	0.44841254	0.4899689	0.65580446	0.4041096	0.58823526	0.06339455	0.6176443	0.94235915	0.9999687	0.5788775	1.1700832
34005	"0500000US34005"	"Burlington County, New Jersey"	0.021778313	0.10866666	0.5235457	0.2881041	0.6469136	0.31780165	0.54831517	0.19177684	0.1279705	0.15242758	0.4310595	0.2903099	0.46147466	0.7741769	0.63238287	0.5479452	0.56632066	0.06370646	0.87606925	0.9628663	0.9999423	0.65387607	1.2619877
34007	"0500000US34007"	"Camden County, New Jersey"	0.022924589	0.10866666	0.44182825	0.23605949	0.6074074	0.2833773	0.5132332	0.16724321	0.07959294	0.09360019	0.35123366	0.24098064	0.30843693	0.53654134	0.6130346	0.46118724	0.5363322	0.09100795	0.8078113	0.91801983	0.9999531	0.5858138	1.1101718
34009	"0500000US34009"	"Cape May County, New Jersey"	0.046072222	0.08693332	0.6398892	0.45539033	0.42962962	0.33158293	0.6446612	0.314852	0.10376656	0.08322703	0.5616836	0.3416381	0.7699212	0.789464	0.63441956	0.43607306	0.46828145	0.031492293	0.90515363	0.85302836	0.9995981	0.65415907	1.3273801
34011	"0500000US34011"	"Cumberland County, New Jersey"	0.055969574	0.10323332	0.28947368	0.18587361	0.41234568	0.20937917	0.48699042	0.23104422	0.1892615	0.07131405	0.22786647	0.24129534	0.3146261	0.24194664	0.5458248	0.48401827	0.40023068	0.066961706	0.74699223	0.8370213	0.99984777	0.5152744	0.96594894
34013	"0500000US34013"	"Essex County, New Jersey"	0.026705801	0.10866666	0.3739612	0.19144982	0.41728395	0.22361349	0.3880937	0.17902789	0.110404335	0.088350154	0.44267052	0.24170932	0.1577689	0.37524295	0.5875764	0.27853882	0.49596307	0.0528872	0.6606314	0.876014	0.9999719	0.4982883	0.9636111
34015	"0500000US34015"	"Gloucester County, New Jersey"	0.02476885	0.10323332	0.45290858	0.34758365	0.5654321	0.2987853	0.56169873	0.19201943	0.08632871	0.11267028	0.36574745	0.26369292	0.6259022	0.8322146	0.7046843	0.56164384	0.5767012	0.12773675	0.9130871	0.94961447	0.99991894	0.6990559	1.2615341
34017	"0500000US34017"	"Hudson County, New Jersey"	0.013707652	0.10866666	0.1966759	0.07063197	0.34320986	0.1465784	0.31127897	0.15225334	0.060194083	0.081167	0.12917271	0.14681321	0.17467433	0.0264256	0.59572303	0.3584475	0.55824685	0.17480147	0.39634147	0.7869397	0.9999679	0.45239642	0.74578804
34019	"0500000US34019"	"Hunterdon County, New Jersey"	0.033284225	0.09236666	0.29778394	0.29553902	0.43950617	0.23169601	0.54672384	0.18645576	0.08580675	0.037233084	0.21480407	0.2142047	0.79408723	0.81535846	0.57331973	0.47031963	0.60553634	0.106594205	0.8933201	0.9716202	0.99981254	0.6922187	1.1381195
34021	"0500000US34021"	"Mercer County, New Jersey"	0.02504824	0.10866666	0.53185594	0.2527881	0.5802469	0.29972118	0.44613162	0.16751969	0.1813135	0.06108086	0.27866474	0.22694208	0.30384892	0.51675916	0.62118125	0.38584477	0.5363322	0.059084535	0.72682244	0.892361	0.99993396	0.5602409	1.0869042
34023	"0500000US34023"	"Middlesex County, New Jersey"	0.007867099	0.10866666	0.4972299	0.22304833	0.6962963	0.30662164	0.39412588	0.15951844	0.08984539	0.069984324	0.47605225	0.23790526	0.26787436	0.4205984	0.6456212	0.543379	0.57093424	0.12213498	0.5889725	0.92078805	0.99997145	0.5644749	1.1090018
34025	"0500000US34025"	"Monmouth County, New Jersey"	0.015966643	0.10866666	0.6232687	0.3345725	0.69382715	0.35526034	0.5027501	0.19368012	0.060461633	0.10139608	0.60667634	0.29299286	0.60620236	0.6726819	0.6313646	0.41780823	0.58131486	0.105900824	0.82223535	0.9313996	0.99995893	0.6409852	1.2892385
34027	"0500000US34027"	"Morris County, New Jersey"	0.015962897	0.10866666	0.6731302	0.30483273	0.7061728	0.36175308	0.47361967	0.16769949	0.04839932	0.054775093	0.19738752	0.18837622	0.61094147	0.61467195	0.63034624	0.4474886	0.62860435	0.06514937	0.75540966	0.9706289	0.9999475	0.6359098	1.1860391
34029	"0500000US34029"	"Ocean County, New Jersey"	0.008157804	0.10866666	0.27839336	0.12639405	0.3234568	0.16901374	0.5539711	0.2126151	0.07502409	0.09412456	0.44992742	0.27713245	0.77579635	0.7171415	0.65580446	0.5	0.46482125	0.15291786	0.87832886	0.9485582	0.9999351	0.6770337	1.1231799
34031	"0500000US34031"	"Passaic County, New Jersey"	0.018074276	0.10323332	0.31717452	0.26208177	0.39012346	0.21813747	0.3737355	0.1547738	0.05878452	0.051964514	0.21480407	0.17081247	0.25774282	0.08169037	0.59775966	0.41552514	0.5363322	0.09631598	0.51982033	0.8221824	0.99995404	0.48081365	0.8697636
34033	"0500000US34033"	"Salem County, New Jersey"	0.07659753	0.08693332	0.30747923	0.2992565	0.37037036	0.22812739	0.5789692	0.21459006	0.09752198	0.06918363	0.18867925	0.22978882	0.5716486	0.76736945	0.6221996	0.54109585	0.48096886	0.1555382	0.9234736	0.95048106	0.99957085	0.6680384	1.1259546
34035	"0500000US34035"	"Somerset County, New Jersey"	0.014213102	0.10866666	0.3130194	0.35873607	0.36049384	0.23102582	0.41740683	0.15521045	0.06306907	0.056706548	0.46153846	0.23078626	0.41442424	0.5690413	0.6201629	0.456621	0.6309112	0.044575095	0.7104877	0.92969316	0.9999272	0.59731597	1.059128
34037	"0500000US34037"	"Sussex County, New Jersey"	0.017445471	0.09236666	0.34764543	0.21561338	0.4074074	0.21609567	0.55674446	0.19829868	0.0580011	0.0754634	0.16835994	0.21137351	0.8416124	0.7708545	0.6965377	0.5913242	0.6205306	0.12992877	0.90033406	0.9629787	0.9998468	0.723772	1.1512412
34039	"0500000US34039"	"Union County, New Jersey"	0.02202611	0.10866666	0.35872576	0.3197026	0.38765433	0.23935509	0.35307848	0.17262267	0.07969576	0.0668768	0.37155297	0.20876534	0.23420948	0.23020017	0.589613	0.37442923	0.55709344	0.06709933	0.5781814	0.91855717	0.9999548	0.505482	0.95360243
34041	"0500000US34041"	"Warren County, New Jersey"	0.040740456	0.09236666	0.300554	0.31784385	0.41234568	0.23277013	0.5424539	0.21051624	0.09108382	0.06334536	0.22060958	0.22560178	0.78040516	0.7560323	0.65173113	0.5502283	0.5940023	0.060896993	0.8798072	0.94990134	0.999759	0.6914182	1.14979
35001	"0500000US35001"	"Bernalillo County, New Mexico"	0.015380762	0.10866666	0.4598338	0.24535316	0.37530863	0.24090861	0.4947418	0.15790303	0.12776296	0.23253328	0.4383164	0.2902515	0.3651994	0.0041980743	0.6466395	0.43835616	0.57324106	0.012047946	0.6765753	0.85371274	0.9999638	0.5077704	1.0389305
35003	"0500000US35003"	"Catron County, New Mexico"	0.32558522	0.02173333	0.5637119	0.3866171	0.39012346	0.3375542	0.7776601	0.10801576	0.19040248	0.44744503	0.44267052	0.39323878	0.8153434	0.42257023	0.29531568	0.520548	0.29757786	0.08454937	0.831369	0.8725294	0.982771	0.5691749	1.2999679
35005	"0500000US35005"	"Chaves County, New Mexico"	0.06945528	0.07063332	0.29916897	0.21561338	0.27901235	0.18677667	0.3952684	0.17962138	0.118703425	0.10501978	0.27285922	0.21429445	0.55094624	4.1127205E-5	0.5804481	0.47716898	0.5017301	0.0045984983	0.61854464	0.86434436	0.9995935	0.51082397	0.9118951
35006	"0500000US35006"	"Cibola County, New Mexico"	0.1130583	0.03803333	0.19529086	0.19516729	0.2962963	0.16756922	0.51181066	0.34955645	0.23991774	0.23730943	0.17416546	0.30255195	0.22821951	0.07928449	0.46028513	0.4977169	0.21453288	0.0060055256	0.53297806	0.6464199	0.9991192	0.4071735	0.87729466
35007	"0500000US35007"	"Colfax County, New Mexico"	0.16782242	0.081499994	0.3601108	0.267658	0.2888889	0.23319602	0.61357296	0.18253116	0.27675396	0.04447064	0.27866474	0.2791987	0.62740386	0.006087959	0.44602853	0.5091324	0.47866204	0.19688648	0.7821016	0.90918165	0.99748725	0.55033016	1.0627248
35009	"0500000US35009"	"Curry County, New Mexico"	0.082268044	0.05433333	0.33518004	0.2472119	0.38271606	0.22034188	0.43535584	0.12904222	0.14869961	0.34778127	0.3280116	0.27777812	0.3256864	0.057355702	0.69959265	0.4589041	0.544406	0.09370154	0.75283945	0.8351711	0.9995366	0.5296882	1.0278082
35011	"0500000US35011"	"De Baca County, New Mexico"	0.2610645	0.02173333	0.12049861	0.13568774	0.46419752	0.20063634	0.59025604	0.3767531	0.12983425	0.07709455	0.120464444	0.25888047	0.6414727	0.1086157	0.10285133	0.4063927	0.48442906	0.0072772503	0.72199357	0.98570776	0.97691965	0.49285108	0.9523679
35013	"0500000US35013"	"Do�a Ana County, New Mexico"	0.03506215	0.10866666	0.12465374	0.18215613	0.4888889	0.18788551	0.37039086	0.18055874	0.21889727	0.19023211	0.11320755	0.2146573	0.70860624	0.09346765	0.6099796	0.42009133	0.47520185	0.057938457	0.46027562	0.91426086	0.9998867	0.5266343	0.9291771
35015	"0500000US35015"	"Eddy County, New Mexico"	0.095487855	0.09236666	0.29224378	0.21933086	0.33333334	0.2065525	0.51986015	0.22094077	0.08843309	0.19069773	0.27285922	0.25855818	0.5809736	0.02057749	0.5417515	0.4041096	0.53287196	0.160151	0.677064	0.9051741	0.9994884	0.53579575	1.0009065
35017	"0500000US35017"	"Grant County, New Mexico"	0.119345434	0.081499994	0.58448756	0.15055762	0.75308645	0.3377954	0.60063684	0.26339376	0.24606442	0.22111835	0.37300435	0.34084356	0.44771087	0.001937151	0.66191447	0.5068493	0.4359862	0.026386678	0.6511267	0.874813	0.9987107	0.511715	1.190354
35019	"0500000US35019"	"Guadalupe County, New Mexico"	0.26823223	0.0054333326	0.3504155	0.2732342	0.3160494	0.24267294	0.57707095	0.26020452	0.25108764	0.071858175	0.28592163	0.2892286	0.25760704	0.19904608	0.5468432	0.48858446	0.3656286	0.23865658	0.41476732	0.8873479	0.99374014	0.4880246	1.0199261
35021	"0500000US35021"	"Harding County, New Mexico"	0.60561866	0.0054333326	0.5914127	0.14684016	0.7432099	0.41850296	0.6531968	0.35346705	0.14925373	0.5712558	0.36719882	0.41887444	0.5302918	0.05897075	0.58859473	0.54109585	0.40138412	0.020546317	0.4893469	0.8952791	0.969104	0.4994015	1.3367789
35023	"0500000US35023"	"Hidalgo County, New Mexico"	0.19538227	0.0054333326	0.29778394	0.098513015	0.19506173	0.15843485	0.5005675	0.42444858	0.21264894	0.093185775	0.22060958	0.29029208	0.48392904	0.022583127	0.7678208	0.47716898	0.48327565	0.15834248	0.5810549	0.8488458	0.99473697	0.5353064	0.98403335
35025	"0500000US35025"	"Lea County, New Mexico"	0.09591362	0.06519999	0.28947368	0.18587361	0.30123457	0.1875391	0.3691279	0.20881474	0.09450881	0.08336339	0.1582003	0.18280303	0.6316245	4.7391653E-4	0.5101833	0.48630136	0.47058827	0.19611573	0.6381412	0.85950756	0.9996761	0.5325124	0.90285456
35027	"0500000US35027"	"Lincoln County, New Mexico"	0.13491297	0.07063332	0.49168974	0.33828998	0.3530864	0.27772248	0.61413383	0.22290549	0.076965004	0.2520872	0.3134978	0.29591787	0.73800194	0.17587298	0.46435845	0.51598173	0.4971165	0.04722601	0.75812256	0.94935685	0.99801856	0.57156175	1.1452022
35028	"0500000US35028"	"Los Alamos County, New Mexico"	0.11322496	0.05976666	0.69944596	0.3457249	0.67654324	0.37894115	0.5277559	0.17770335	0.05326825	0.86515164	0.38606676	0.4019892	0.7198858	0.51295954	0.65784115	0.6712329	0.67128026	0.070736706	0.87533265	0.96926963	0.9984954	0.6830038	1.4639342
35029	"0500000US35029"	"Luna County, New Mexico"	0.06938708	0.05433333	0.26731303	0.26579925	0.25925925	0.18321839	0.38116235	0.22937095	0.16207418	0.17938916	0.21625544	0.23365042	0.771487	0.041140676	0.5274949	0.3584475	0.29642445	1.18374825E-4	0.49357995	0.83077866	0.99865115	0.4797914	0.8966602
35031	"0500000US35031"	"McKinley County, New Mexico"	0.077774666	0.08693332	0.21606648	0.14869888	0.25679013	0.1572527	0.43861136	0.33803618	0.14025865	0.3983563	0.5486212	0.37277675	0.4786501	0.5389705	0.46435845	0.39497715	0.37716264	0.028079867	0.40815818	0.0932495	0.9997387	0.42037168	0.9504011
35033	"0500000US35033"	"Mora County, New Mexico"	0.46768364	0.02173333	0.45844877	0.3866171	0.38518518	0.3439336	0.67449135	0.2446361	0.49865472	0.20917761	0.20899855	0.36719167	0.31266785	0.46554273	0.81466395	0.43150687	0.5594002	0.38528502	0.36394116	0.73916435	0.9929705	0.5627936	1.2739189
35035	"0500000US35035"	"Otero County, New Mexico"	0.07812298	0.081499994	0.33240998	0.30855018	0.44444445	0.24900551	0.4625201	0.23722315	0.08448262	0.55610347	0.5007257	0.368211	0.5105034	0.10307002	0.7311609	0.51826483	0.4025375	0.1200186	0.6899655	0.88308084	0.9995577	0.5509066	1.1681231
35037	"0500000US35037"	"Quay County, New Mexico"	0.23033813	0.05433333	0.27839336	0.20260224	0.454321	0.2439976	0.6209936	0.23934232	0.20085107	0.042979233	0.18142235	0.25711772	0.5806985	0.03507662	0.40631366	0.42009133	0.40138412	0.014958203	0.69959915	0.77093685	0.9956087	0.48051858	0.9816339
35039	"0500000US35039"	"Rio Arriba County, New Mexico"	0.1270022	0.06519999	0.36565098	0.21561338	0.3234568	0.21938467	0.50854	0.29548758	0.23567215	0.52919394	0.26124817	0.36602837	0.4651832	0.17927545	0.5142566	0.4931507	0.44405997	0.06739658	0.34744033	0.77772063	0.9993534	0.47642633	1.0618393
35041	"0500000US35041"	"Roosevelt County, New Mexico"	0.12177482	0.048899993	0.35872576	0.3605948	0.47160494	0.27232006	0.48908457	0.21336211	0.30761498	0.07615069	0.34542817	0.2863281	0.4781673	0.052624345	0.6955193	0.47488582	0.43829295	0.004699707	0.7252798	0.849092	0.99884903	0.5241567	1.0828049
35043	"0500000US35043"	"Sandoval County, New Mexico"	0.02388841	0.09236666	0.44598338	0.33271375	0.44691357	0.26837316	0.514915	0.19106618	0.10269585	0.23186933	0.25689405	0.25948808	0.37943518	0.09955925	0.6863544	0.520548	0.55132645	0.05919534	0.696252	0.8757345	0.9998085	0.5409126	1.0687739
35045	"0500000US35045"	"San Juan County, New Mexico"	0.06757961	0.08693332	0.5900277	0.40334573	0.3580247	0.3011822	0.4685358	0.2066976	0.089390345	0.16700557	0.60667634	0.30766115	0.26835364	0.39883107	0.5824847	0.4474886	0.527105	0.09137428	0.6419493	0.5639156	0.99984235	0.5023716	1.111215
35047	"0500000US35047"	"San Miguel County, New Mexico"	0.13750808	0.07063332	0.4833795	0.34200743	0.3530864	0.27732295	0.5717061	0.240666	0.45079252	0.13888241	0.3497823	0.35036588	0.42655492	0.2851398	0.7077393	0.39269406	0.38408306	0.007282138	0.37077296	0.67675686	0.99905294	0.47223067	1.0999196
35049	"0500000US35049"	"Santa Fe County, New Mexico"	0.038045812	0.10866666	0.5595568	0.45724908	0.33333334	0.29937035	0.5042357	0.15555921	0.19868739	0.18444982	0.47024673	0.30263576	0.54973185	4.827976E-6	0.4979633	0.3561644	0.57324106	0.005105436	0.63500565	0.90405285	0.9997934	0.5023403	1.1043464
35051	"0500000US35051"	"Sierra County, New Mexico"	0.17852461	0.03803333	0.30609417	0.3401487	0.40987656	0.25453547	0.610197	0.21494405	0.08980716	0.19220541	0.16545719	0.25452217	0.84808064	0.21660018	0.6955193	0.4063927	0.30103806	0.03942859	0.8222487	0.85011035	0.9956804	0.575011	1.0840687
35053	"0500000US35053"	"Socorro County, New Mexico"	0.13451944	0.05433333	0.33518004	0.2639405	0.2888889	0.21537244	0.4888126	0.17313884	0.40146655	0.30940115	0.24383163	0.32333016	0.5046456	0.0019323826	0.5855397	0.36301368	0.40138412	0.0016517639	0.56551325	0.785559	0.9985076	0.46752745	1.0062301
35055	"0500000US35055"	"Taos County, New Mexico"	0.15522775	0.07606666	0.20498616	0.25650558	0.29135802	0.19682883	0.6113625	0.199775	0.11425053	0.18301997	0.12191582	0.24606477	0.23321468	0.012554169	0.5183299	0.4109589	0.42445216	0.024284959	0.52407354	0.85083705	0.9990174	0.44419143	0.887085
35057	"0500000US35057"	"Torrance County, New Mexico"	0.14045684	0.0054333326	0.5110803	0.35687733	0.41234568	0.2852387	0.49704772	0.18303874	0.17029563	0.15526919	0.41219157	0.28356856	0.5371495	0.05623436	0.5325866	0.4954338	0.30680507	0.08216876	0.72267735	0.83045757	0.99828064	0.506866	1.0756732
35059	"0500000US35059"	"Union County, New Mexico"	0.2772926	0.05433333	0.4265928	0.30855018	0.31358024	0.27606982	0.5192987	0.15284146	0.20592824	0.2404988	0.35413644	0.29454073	0.5346472	0.09381205	0.7311609	0.55936074	0.53863895	0.072946966	0.7981706	0.9420092	0.99164593	0.5847103	1.1553209
35061	"0500000US35061"	"Valencia County, New Mexico"	0.042695545	0.08693332	0.5	0.21747212	0.51358026	0.27213624	0.4795177	0.22997434	0.14530486	0.16837743	0.32946298	0.27052745	0.29203665	0.021586	0.5386965	0.49086756	0.44405997	0.110789955	0.6573205	0.8681566	0.9996789	0.49146587	1.0341296
36001	"0500000US36001"	"Albany County, New York"	0.02527138	0.10866666	0.5554017	0.302974	0.52839506	0.30414176	0.6020505	0.18763116	0.30947107	0.08150489	0.5428157	0.34469464	0.5276949	0.8247919	0.68839103	0.4474886	0.5801615	0.042330384	0.8749621	0.89233196	0.99991405	0.6531185	1.3019549
36003	"0500000US36003"	"Allegany County, New York"	0.11858684	0.08693332	0.32409972	0.2843866	0.27160493	0.21712229	0.61858404	0.20701371	0.14518924	0.062357638	0.36139333	0.2789076	0.9101463	0.94616765	0.70570266	0.5091324	0.47404847	0.12938696	0.958459	0.8967242	0.99943185	0.7254666	1.2214965
36005	"0500000US36005"	"Bronx County, New York"	0.0024926094	0.10866666	0.17036012	0.10223048	0.19753087	0.11625615	0.2660113	0.28137717	0.050641727	0.07444235	0.24383163	0.18326083	0.08288467	0.0026769638	0.4653768	0.37214613	0.39215684	0.12110275	0.41683197	0.8342879	0.9999855	0.4097166	0.7092336
36007	"0500000US36007"	"Broome County, New York"	0.05367374	0.10866666	0.42520776	0.33828998	0.38271606	0.26171085	0.62003714	0.21023844	0.17304836	0.041790217	0.38026124	0.28507507	0.7250594	0.8768554	0.67413443	0.44063926	0.5074971	0.057632267	0.90618336	0.892637	0.99985355	0.6756102	1.2223961
36009	"0500000US36009"	"Cattaraugus County, New York"	0.10349503	0.09236666	0.333795	0.30669144	0.3308642	0.23344247	0.5948597	0.25908273	0.12728906	0.049685597	0.2946299	0.2651094	0.83721673	0.93455285	0.6334012	0.5479452	0.5005767	0.091806054	0.9405571	0.85515934	0.99965286	0.7045409	1.2030928
36011	"0500000US36011"	"Cayuga County, New York"	0.048743013	0.081499994	0.31578946	0.36431226	0.39012346	0.24009363	0.61629874	0.21312523	0.13699724	0.036377504	0.25544268	0.25164828	0.81920886	0.90807277	0.5386965	0.55251145	0.5294118	0.09742737	0.95742035	0.93748313	0.99965644	0.7044321	1.196174
36013	"0500000US36013"	"Chautauqua County, New York"	0.09299296	0.09779999	0.34210527	0.31784385	0.38765433	0.24767928	0.6144863	0.24689287	0.12855938	0.036874723	0.30478954	0.26632056	0.84227246	0.7860438	0.6099796	0.4977169	0.48096886	0.06190169	0.9260405	0.8461036	0.9997795	0.6723119	1.1863117
36015	"0500000US36015"	"Chemung County, New York"	0.06080153	0.081499994	0.33102494	0.30483273	0.37530863	0.23069356	0.6050159	0.19088699	0.1359367	0.045892984	0.27140784	0.24982809	0.7472428	0.90351534	0.6527495	0.46118724	0.47866204	0.070543945	0.95001906	0.9345909	0.9996716	0.6886869	1.1692085
36017	"0500000US36017"	"Chenango County, New York"	0.08195589	0.07063332	0.26869807	0.2936803	0.33580247	0.21015401	0.59769833	0.21062396	0.15143146	0.053312346	0.22206096	0.24702542	0.9170624	0.9255837	0.5417515	0.51598173	0.4878893	0.19264996	0.95095617	0.9248843	0.9994024	0.71735126	1.1745307
36019	"0500000US36019"	"Clinton County, New York"	0.041334044	0.08693332	0.33795014	0.30111524	0.33580247	0.22062704	0.62377286	0.2192746	0.22849628	0.09704809	0.37300435	0.30831924	0.81304795	0.8975479	0.64358455	0.51598173	0.47174165	0.047626555	0.93469644	0.9433538	0.9996962	0.6963641	1.2253103
36021	"0500000US36021"	"Columbia County, New York"	0.07699369	0.081499994	0.5401662	0.38475835	0.40987656	0.29865897	0.61495996	0.21536918	0.15637594	0.07404315	0.44267052	0.30068374	0.79185474	0.8558903	0.5458248	0.39497715	0.5397924	0.06859839	0.9197388	0.9490697	0.99947226	0.6739132	1.2732558
36023	"0500000US36023"	"Cortland County, New York"	0.0666349	0.09236666	0.3462604	0.30669144	0.2962963	0.22164994	0.6338929	0.19082549	0.20589134	0.050107975	0.41654572	0.2994527	0.87548697	0.91478235	0.69246435	0.5068493	0.50865054	0.028855622	0.95433223	0.7757534	0.9994938	0.69518536	1.216288
36025	"0500000US36025"	"Delaware County, New York"	0.14615601	0.07606666	0.43213296	0.30855018	0.3530864	0.26319844	0.6433601	0.2699924	0.15570666	0.04785068	0.38316402	0.30001476	0.8820917	0.87470186	0.61405295	0.5273973	0.48096886	0.03168136	0.93664217	0.94637024	0.999271	0.69924194	1.2624551
36027	"0500000US36027"	"Dutchess County, New York"	0.024547663	0.09779999	0.5110803	0.30669144	0.6864197	0.32530782	0.5382102	0.22267756	0.12742712	0.07320229	0.4383164	0.2799667	0.5420374	0.64892524	0.6568228	0.51369864	0.550173	0.0791862	0.84851253	0.95811903	0.999916	0.64415455	1.2494291
36029	"0500000US36029"	"Erie County, New York"	0.024801606	0.10866666	0.46398893	0.34200743	0.43209878	0.27431267	0.59202987	0.19112298	0.11276569	0.0854061	0.40783745	0.27783242	0.56183875	0.8365061	0.6731161	0.42694062	0.5201846	0.07865685	0.90005285	0.8841715	0.999969	0.6534929	1.205638
36031	"0500000US36031"	"Essex County, New York"	0.0949491	0.081499994	0.5	0.3494424	0.34567901	0.2743141	0.6314229	0.3355628	0.15227157	0.06846197	0.40783745	0.31911135	0.8455331	0.89984095	0.5845214	0.5091324	0.47174165	0.07945162	0.93575305	0.92117155	0.99918807	0.6940371	1.2874625
36033	"0500000US36033"	"Franklin County, New York"	0.06951704	0.08693332	0.4265928	0.2472119	0.4074074	0.24753249	0.61843693	0.2900767	0.29263604	0.08719644	0.4862119	0.3549116	0.62409383	0.87264496	0.5692464	0.51369864	0.41983852	0.07329267	0.91108954	0.87719196	0.9995053	0.651178	1.253622
36035	"0500000US36035"	"Fulton County, New York"	0.039885033	0.07606666	0.27146813	0.40892193	0.5358025	0.26642886	0.6166156	0.23295605	0.12771074	0.055710983	0.17561683	0.24172205	0.8930697	0.9092518	0.54989815	0.47031963	0.449827	0.10367036	0.9580923	0.9128176	0.99947006	0.69404626	1.2021972
36037	"0500000US36037"	"Genesee County, New York"	0.06399358	0.048899993	0.15789473	0.19144982	0.37037036	0.1665217	0.59734964	0.19812042	0.15042436	0.093489744	0.14513788	0.23690441	0.8481451	0.90052336	0.6751527	0.543379	0.57208765	0.09668082	0.95598185	0.9187522	0.9995254	0.7233587	1.1267848
36039	"0500000US36039"	"Greene County, New York"	0.077339575	0.08693332	0.5041551	0.31598514	0.46666667	0.29021597	0.64523274	0.2360667	0.19306718	0.06805257	0.55007255	0.33849835	0.7741308	0.80857956	0.40936863	0.48858446	0.449827	0.12087011	0.93107647	0.92005855	0.99936324	0.6557621	1.2844764
36041	"0500000US36041"	"Hamilton County, New York"	0.33520466	0.06519999	0.4473684	0.30111524	0.43950617	0.3176789	0.697857	0.48599884	0.24522029	0.059654206	0.4310595	0.38395798	0.9126014	0.9676658	0.6120163	0.51598173	0.57324106	0.0154339075	0.97460264	0.92823255	0.9910539	0.72120327	1.4228401
36043	"0500000US36043"	"Herkimer County, New York"	0.06663085	0.09779999	0.41551247	0.38475835	0.31111112	0.25516257	0.60662895	0.22985302	0.11957074	0.06492074	0.35413644	0.27502197	0.91846013	0.93770486	0.6221996	0.53424656	0.5190311	0.15402806	0.93907857	0.93692297	0.9995173	0.729021	1.2592056
36045	"0500000US36045"	"Jefferson County, New York"	0.06401613	0.09779999	0.34487534	0.35315984	0.34074074	0.24011841	0.5444811	0.21867234	0.11941141	0.2845059	0.24963716	0.2833416	0.6994165	0.8010907	0.67617106	0.51369864	0.42675892	0.14163685	0.91838586	0.9223295	0.99981225	0.67770004	1.2011601
36047	"0500000US36047"	"Kings County, New York"	0.011512987	0.10866666	0.5872576	0.15055762	0.75555557	0.3227101	0.34462878	0.2631043	0.047615454	0.074319206	0.37300435	0.22053441	0.121361196	0.36601657	0.53564155	0.3333333	0.48327565	0.10123044	0.5220781	0.8724908	0.9999911	0.4817132	1.0249577
